"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"218","GO:0006855","xenobiotic transmembrane transport",26,3,1.05,"0.08588"
"219","GO:0042908","xenobiotic transport",26,3,1.05,"0.08588"
"220","GO:0042593","glucose homeostasis",26,3,1.05,"0.08588"
"221","GO:0015980","energy derivation by oxidation of organi...",145,13,5.87,"0.08589"
"222","GO:0007005","mitochondrion organization",144,12,5.83,"0.08761"
"223","GO:0097480","establishment of synaptic vesicle locali...",59,5,2.39,"0.08912"
"224","GO:0007018","microtubule-based movement",123,24,4.98,"0.09130"
"225","GO:0019362","pyridine nucleotide metabolic process",27,3,1.09,"0.09386"
"226","GO:0006090","pyruvate metabolic process",27,3,1.09,"0.09386"
"227","GO:0046496","nicotinamide nucleotide metabolic proces...",27,3,1.09,"0.09386"
"228","GO:0048499","synaptic vesicle membrane organization",13,2,0.53,"0.09489"
"229","GO:0046693","sperm storage",13,2,0.53,"0.09489"
"230","GO:1903322","positive regulation of protein modificat...",13,2,0.53,"0.09489"
"231","GO:0030705","cytoskeleton-dependent intracellular tra...",61,5,2.47,"0.09941"
"232","GO:0044782","cilium organization",76,24,3.08,"0.10685"
"233","GO:0009156","ribonucleoside monophosphate biosyntheti...",45,4,1.82,"0.10734"
"234","GO:0051654","establishment of mitochondrion localizat...",14,2,0.57,"0.10785"
"235","GO:0034643","establishment of mitochondrion localizat...",14,2,0.57,"0.10785"
"236","GO:0043462","regulation of ATP-dependent activity",14,2,0.57,"0.10785"
"237","GO:0046460","neutral lipid biosynthetic process",14,2,0.57,"0.10785"
"238","GO:0046463","acylglycerol biosynthetic process",14,2,0.57,"0.10785"
"239","GO:0047497","mitochondrion transport along microtubul...",14,2,0.57,"0.10785"
"240","GO:0016051","carbohydrate biosynthetic process",29,3,1.17,"0.11067"
"241","GO:0018200","peptidyl-glutamic acid modification",16,7,0.65,"0.11396"
"242","GO:0005996","monosaccharide metabolic process",46,4,1.86,"0.11404"
"243","GO:0007619","courtship behavior",64,5,2.59,"0.11591"
"244","GO:0048489","synaptic vesicle transport",64,5,2.59,"0.11591"
"245","GO:0015743","malate transport",3,1,0.12,"0.11658"
"246","GO:0048593","camera-type eye morphogenesis",3,1,0.12,"0.11658"
"247","GO:0035494","SNARE complex disassembly",3,1,0.12,"0.11658"
"248","GO:0009313","oligosaccharide catabolic process",3,1,0.12,"0.11658"
"249","GO:0032222","regulation of synaptic transmission, cho...",3,1,0.12,"0.11658"
"250","GO:0050884","neuromuscular process controlling postur...",3,1,0.12,"0.11658"
"251","GO:0060219","camera-type eye photoreceptor cell diffe...",3,1,0.12,"0.11658"
"252","GO:0032098","regulation of appetite",3,1,0.12,"0.11658"
"253","GO:0044771","meiotic cell cycle phase transition",3,1,0.12,"0.11658"
"254","GO:0044720","negative regulation of imaginal disc-der...",3,1,0.12,"0.11658"
"255","GO:0015822","ornithine transport",3,1,0.12,"0.11658"
"256","GO:0002429","immune response-activating cell surface ...",3,1,0.12,"0.11658"
"257","GO:0045501","regulation of sevenless signaling pathwa...",3,1,0.12,"0.11658"
"258","GO:0071073","positive regulation of phospholipid bios...",3,1,0.12,"0.11658"
"259","GO:1901334","lactone metabolic process",3,1,0.12,"0.11658"
"260","GO:1901336","lactone biosynthetic process",3,1,0.12,"0.11658"
"261","GO:0099514","synaptic vesicle cytoskeletal transport",3,1,0.12,"0.11658"
"262","GO:0099517","synaptic vesicle transport along microtu...",3,1,0.12,"0.11658"
"263","GO:0060042","retina morphogenesis in camera-type eye",3,1,0.12,"0.11658"
"264","GO:0045677","negative regulation of R7 cell different...",3,1,0.12,"0.11658"
"265","GO:0097688","glutamate receptor clustering",3,1,0.12,"0.11658"
"266","GO:0006007","glucose catabolic process",3,1,0.12,"0.11658"
"267","GO:2000008","regulation of protein localization to ce...",3,1,0.12,"0.11658"
"268","GO:0097345","mitochondrial outer membrane permeabiliz...",3,1,0.12,"0.11658"
"269","GO:0008377","light-induced release of internally sequ...",3,1,0.12,"0.11658"
"270","GO:0061615","glycolytic process through fructose-6-ph...",3,1,0.12,"0.11658"
"271","GO:1903727","positive regulation of phospholipid meta...",3,1,0.12,"0.11658"
"272","GO:0097484","dendrite extension",3,1,0.12,"0.11658"
"273","GO:1905710","positive regulation of membrane permeabi...",3,1,0.12,"0.11658"
"274","GO:0009269","response to desiccation",3,1,0.12,"0.11658"
"275","GO:0035794","positive regulation of mitochondrial mem...",3,1,0.12,"0.11658"
"276","GO:1902686","mitochondrial outer membrane permeabiliz...",3,1,0.12,"0.11658"
"277","GO:0060586","multicellular organismal iron ion homeos...",3,1,0.12,"0.11658"
"278","GO:0046352","disaccharide catabolic process",3,1,0.12,"0.11658"
